id;name;lv;powerValue;ranking;card_star;card_lv;card_count;skill_lv
8280;robot08280;100;10000;8280;5;55;4;5
8281;robot08281;100;10000;8281;5;55;4;5
8282;robot08282;100;10000;8282;5;55;4;5
8283;robot08283;100;10000;8283;5;55;4;5
8284;robot08284;100;10000;8284;5;55;4;5
8285;robot08285;100;10000;8285;5;55;4;5
8286;robot08286;100;10000;8286;5;55;4;5
8287;robot08287;100;10000;8287;5;55;4;5
8288;robot08288;100;10000;8288;5;55;4;5
8289;robot08289;100;10000;8289;5;55;4;5
8290;robot08290;100;10000;8290;5;55;4;5
8291;robot08291;100;10000;8291;5;55;4;5
8292;robot08292;100;10000;8292;5;55;4;5
8293;robot08293;100;10000;8293;5;55;4;5
8294;robot08294;100;10000;8294;5;55;4;5
8295;robot08295;100;10000;8295;5;55;4;5
8296;robot08296;100;10000;8296;5;55;4;5
8297;robot08297;100;10000;8297;5;55;4;5
8298;robot08298;100;10000;8298;5;55;4;5
8299;robot08299;100;10000;8299;5;55;4;5
8300;robot08300;100;10000;8300;5;55;4;5
8301;robot08301;100;10000;8301;5;55;4;5
8302;robot08302;100;10000;8302;5;55;4;5
8303;robot08303;100;10000;8303;5;55;4;5
8304;robot08304;100;10000;8304;5;55;4;5
8305;robot08305;100;10000;8305;5;55;4;5
8306;robot08306;100;10000;8306;5;55;4;5
8307;robot08307;100;10000;8307;5;55;4;5
8308;robot08308;100;10000;8308;5;55;4;5
8309;robot08309;100;10000;8309;5;55;4;5
8310;robot08310;100;10000;8310;5;55;4;5
8311;robot08311;100;10000;8311;5;55;4;5
8312;robot08312;100;10000;8312;5;55;4;5
8313;robot08313;100;10000;8313;5;55;4;5
8314;robot08314;100;10000;8314;5;55;4;5
8315;robot08315;100;10000;8315;5;55;4;5
8316;robot08316;100;10000;8316;5;55;4;5
8317;robot08317;100;10000;8317;5;55;4;5
8318;robot08318;100;10000;8318;5;55;4;5
8319;robot08319;100;10000;8319;5;55;4;5
8320;robot08320;100;10000;8320;5;55;4;5
8321;robot08321;100;10000;8321;5;55;4;5
8322;robot08322;100;10000;8322;5;55;4;5
8323;robot08323;100;10000;8323;5;55;4;5
8324;robot08324;100;10000;8324;5;55;4;5
8325;robot08325;100;10000;8325;5;55;4;5
8326;robot08326;100;10000;8326;5;55;4;5
8327;robot08327;100;10000;8327;5;55;4;5
8328;robot08328;100;10000;8328;5;55;4;5
8329;robot08329;100;10000;8329;5;55;4;5
8330;robot08330;100;10000;8330;5;55;4;5
8331;robot08331;100;10000;8331;5;55;4;5
8332;robot08332;100;10000;8332;5;55;4;5
8333;robot08333;100;10000;8333;5;55;4;5
8334;robot08334;100;10000;8334;5;55;4;5
8335;robot08335;100;10000;8335;5;55;4;5
8336;robot08336;100;10000;8336;5;55;4;5
8337;robot08337;100;10000;8337;5;55;4;5
8338;robot08338;100;10000;8338;5;55;4;5
8339;robot08339;100;10000;8339;5;55;4;5
8340;robot08340;100;10000;8340;5;55;4;5
8341;robot08341;100;10000;8341;5;55;4;5
8342;robot08342;100;10000;8342;5;55;4;5
8343;robot08343;100;10000;8343;5;55;4;5
8344;robot08344;100;10000;8344;5;55;4;5
8345;robot08345;100;10000;8345;5;55;4;5
8346;robot08346;100;10000;8346;5;55;4;5
8347;robot08347;100;10000;8347;5;55;4;5
8348;robot08348;100;10000;8348;5;55;4;5
8349;robot08349;100;10000;8349;5;55;4;5
8350;robot08350;100;10000;8350;5;55;4;5
8351;robot08351;100;10000;8351;5;55;4;5
8352;robot08352;100;10000;8352;5;55;4;5
8353;robot08353;100;10000;8353;5;55;4;5
8354;robot08354;100;10000;8354;5;55;4;5
8355;robot08355;100;10000;8355;5;55;4;5
8356;robot08356;100;10000;8356;5;55;4;5
8357;robot08357;100;10000;8357;5;55;4;5
8358;robot08358;100;10000;8358;5;55;4;5
8359;robot08359;100;10000;8359;5;55;4;5
8360;robot08360;100;10000;8360;5;55;4;5
8361;robot08361;100;10000;8361;5;55;4;5
8362;robot08362;100;10000;8362;5;55;4;5
8363;robot08363;100;10000;8363;5;55;4;5
8364;robot08364;100;10000;8364;5;55;4;5
8365;robot08365;100;10000;8365;5;55;4;5
8366;robot08366;100;10000;8366;5;55;4;5
8367;robot08367;100;10000;8367;5;55;4;5
8368;robot08368;100;10000;8368;5;55;4;5
8369;robot08369;100;10000;8369;5;55;4;5
8370;robot08370;100;10000;8370;5;55;4;5
8371;robot08371;100;10000;8371;5;55;4;5
8372;robot08372;100;10000;8372;5;55;4;5
8373;robot08373;100;10000;8373;5;55;4;5
8374;robot08374;100;10000;8374;5;55;4;5
8375;robot08375;100;10000;8375;5;55;4;5
8376;robot08376;100;10000;8376;5;55;4;5
8377;robot08377;100;10000;8377;5;55;4;5
8378;robot08378;100;10000;8378;5;55;4;5
8379;robot08379;100;10000;8379;5;55;4;5
8380;robot08380;100;10000;8380;5;55;4;5
8381;robot08381;100;10000;8381;5;55;4;5
8382;robot08382;100;10000;8382;5;55;4;5
8383;robot08383;100;10000;8383;5;55;4;5
8384;robot08384;100;10000;8384;5;55;4;5
8385;robot08385;100;10000;8385;5;55;4;5
8386;robot08386;100;10000;8386;5;55;4;5
8387;robot08387;100;10000;8387;5;55;4;5
8388;robot08388;100;10000;8388;5;55;4;5
8389;robot08389;100;10000;8389;5;55;4;5
8390;robot08390;100;10000;8390;5;55;4;5
8391;robot08391;100;10000;8391;5;55;4;5
8392;robot08392;100;10000;8392;5;55;4;5
8393;robot08393;100;10000;8393;5;55;4;5
8394;robot08394;100;10000;8394;5;55;4;5
8395;robot08395;100;10000;8395;5;55;4;5
8396;robot08396;100;10000;8396;5;55;4;5
8397;robot08397;100;10000;8397;5;55;4;5
8398;robot08398;100;10000;8398;5;55;4;5
8399;robot08399;100;10000;8399;5;55;4;5
8400;robot08400;100;10000;8400;5;55;4;5
8401;robot08401;100;10000;8401;5;55;4;5
8402;robot08402;100;10000;8402;5;55;4;5
8403;robot08403;100;10000;8403;5;55;4;5
8404;robot08404;100;10000;8404;5;55;4;5
8405;robot08405;100;10000;8405;5;55;4;5
8406;robot08406;100;10000;8406;5;55;4;5
8407;robot08407;100;10000;8407;5;55;4;5
8408;robot08408;100;10000;8408;5;55;4;5
8409;robot08409;100;10000;8409;5;55;4;5
8410;robot08410;100;10000;8410;5;55;4;5
8411;robot08411;100;10000;8411;5;55;4;5
8412;robot08412;100;10000;8412;5;55;4;5
8413;robot08413;100;10000;8413;5;55;4;5
8414;robot08414;100;10000;8414;5;55;4;5
8415;robot08415;100;10000;8415;5;55;4;5
8416;robot08416;100;10000;8416;5;55;4;5
8417;robot08417;100;10000;8417;5;55;4;5
8418;robot08418;100;10000;8418;5;55;4;5
8419;robot08419;100;10000;8419;5;55;4;5
8420;robot08420;100;10000;8420;5;55;4;5
8421;robot08421;100;10000;8421;5;55;4;5
8422;robot08422;100;10000;8422;5;55;4;5
8423;robot08423;100;10000;8423;5;55;4;5
8424;robot08424;100;10000;8424;5;55;4;5
8425;robot08425;100;10000;8425;5;55;4;5
8426;robot08426;100;10000;8426;5;55;4;5
8427;robot08427;100;10000;8427;5;55;4;5
8428;robot08428;100;10000;8428;5;55;4;5
8429;robot08429;100;10000;8429;5;55;4;5
8430;robot08430;100;10000;8430;5;55;4;5
8431;robot08431;100;10000;8431;5;55;4;5
8432;robot08432;100;10000;8432;5;55;4;5
8433;robot08433;100;10000;8433;5;55;4;5
8434;robot08434;100;10000;8434;5;55;4;5
8435;robot08435;100;10000;8435;5;55;4;5
8436;robot08436;100;10000;8436;5;55;4;5
8437;robot08437;100;10000;8437;5;55;4;5
8438;robot08438;100;10000;8438;5;55;4;5
8439;robot08439;100;10000;8439;5;55;4;5
8440;robot08440;100;10000;8440;5;55;4;5
8441;robot08441;100;10000;8441;5;55;4;5
8442;robot08442;100;10000;8442;5;55;4;5
8443;robot08443;100;10000;8443;5;55;4;5
8444;robot08444;100;10000;8444;5;55;4;5
8445;robot08445;100;10000;8445;5;55;4;5
8446;robot08446;100;10000;8446;5;55;4;5
8447;robot08447;100;10000;8447;5;55;4;5
8448;robot08448;100;10000;8448;5;55;4;5
8449;robot08449;100;10000;8449;5;55;4;5
8450;robot08450;100;10000;8450;5;55;4;5
8451;robot08451;100;10000;8451;5;55;4;5
8452;robot08452;100;10000;8452;5;55;4;5
8453;robot08453;100;10000;8453;5;55;4;5
8454;robot08454;100;10000;8454;5;55;4;5
8455;robot08455;100;10000;8455;5;55;4;5
8456;robot08456;100;10000;8456;5;55;4;5
8457;robot08457;100;10000;8457;5;55;4;5
8458;robot08458;100;10000;8458;5;55;4;5
8459;robot08459;100;10000;8459;5;55;4;5
8460;robot08460;100;10000;8460;5;55;4;5
8461;robot08461;100;10000;8461;5;55;4;5
8462;robot08462;100;10000;8462;5;55;4;5
8463;robot08463;100;10000;8463;5;55;4;5
8464;robot08464;100;10000;8464;5;55;4;5
8465;robot08465;100;10000;8465;5;55;4;5
8466;robot08466;100;10000;8466;5;55;4;5
8467;robot08467;100;10000;8467;5;55;4;5
8468;robot08468;100;10000;8468;5;55;4;5
8469;robot08469;100;10000;8469;5;55;4;5
8470;robot08470;100;10000;8470;5;55;4;5
8471;robot08471;100;10000;8471;5;55;4;5
8472;robot08472;100;10000;8472;5;55;4;5
8473;robot08473;100;10000;8473;5;55;4;5
8474;robot08474;100;10000;8474;5;55;4;5
8475;robot08475;100;10000;8475;5;55;4;5
8476;robot08476;100;10000;8476;5;55;4;5
8477;robot08477;100;10000;8477;5;55;4;5
8478;robot08478;100;10000;8478;5;55;4;5
8479;robot08479;100;10000;8479;5;55;4;5
8480;robot08480;100;10000;8480;5;55;4;5
8481;robot08481;100;10000;8481;5;55;4;5
8482;robot08482;100;10000;8482;5;55;4;5
8483;robot08483;100;10000;8483;5;55;4;5
8484;robot08484;100;10000;8484;5;55;4;5
8485;robot08485;100;10000;8485;5;55;4;5
8486;robot08486;100;10000;8486;5;55;4;5
8487;robot08487;100;10000;8487;5;55;4;5
8488;robot08488;100;10000;8488;5;55;4;5
8489;robot08489;100;10000;8489;5;55;4;5
8490;robot08490;100;10000;8490;5;55;4;5
8491;robot08491;100;10000;8491;5;55;4;5
8492;robot08492;100;10000;8492;5;55;4;5
8493;robot08493;100;10000;8493;5;55;4;5
8494;robot08494;100;10000;8494;5;55;4;5
8495;robot08495;100;10000;8495;5;55;4;5
8496;robot08496;100;10000;8496;5;55;4;5
8497;robot08497;100;10000;8497;5;55;4;5
8498;robot08498;100;10000;8498;5;55;4;5
8499;robot08499;100;10000;8499;5;55;4;5
8500;robot08500;100;10000;8500;5;55;4;5
8501;robot08501;100;10000;8501;5;55;4;5
8502;robot08502;100;10000;8502;5;55;4;5
8503;robot08503;100;10000;8503;5;55;4;5
8504;robot08504;100;10000;8504;5;55;4;5
8505;robot08505;100;10000;8505;5;55;4;5
8506;robot08506;100;10000;8506;5;55;4;5
8507;robot08507;100;10000;8507;5;55;4;5
8508;robot08508;100;10000;8508;5;55;4;5
8509;robot08509;100;10000;8509;5;55;4;5
8510;robot08510;100;10000;8510;5;55;4;5
8511;robot08511;100;10000;8511;5;55;4;5
8512;robot08512;100;10000;8512;5;55;4;5
8513;robot08513;100;10000;8513;5;55;4;5
8514;robot08514;100;10000;8514;5;55;4;5
8515;robot08515;100;10000;8515;5;55;4;5
8516;robot08516;100;10000;8516;5;55;4;5
8517;robot08517;100;10000;8517;5;55;4;5
8518;robot08518;100;10000;8518;5;55;4;5
8519;robot08519;100;10000;8519;5;55;4;5
8520;robot08520;100;10000;8520;5;55;4;5
8521;robot08521;100;10000;8521;5;55;4;5
8522;robot08522;100;10000;8522;5;55;4;5
8523;robot08523;100;10000;8523;5;55;4;5
8524;robot08524;100;10000;8524;5;55;4;5
8525;robot08525;100;10000;8525;5;55;4;5
8526;robot08526;100;10000;8526;5;55;4;5
8527;robot08527;100;10000;8527;5;55;4;5
8528;robot08528;100;10000;8528;5;55;4;5
8529;robot08529;100;10000;8529;5;55;4;5
8530;robot08530;100;10000;8530;5;55;4;5
8531;robot08531;100;10000;8531;5;55;4;5
8532;robot08532;100;10000;8532;5;55;4;5
8533;robot08533;100;10000;8533;5;55;4;5
8534;robot08534;100;10000;8534;5;55;4;5
8535;robot08535;100;10000;8535;5;55;4;5
8536;robot08536;100;10000;8536;5;55;4;5
8537;robot08537;100;10000;8537;5;55;4;5
8538;robot08538;100;10000;8538;5;55;4;5
8539;robot08539;100;10000;8539;5;55;4;5
8540;robot08540;100;10000;8540;5;55;4;5
8541;robot08541;100;10000;8541;5;55;4;5
8542;robot08542;100;10000;8542;5;55;4;5
8543;robot08543;100;10000;8543;5;55;4;5
8544;robot08544;100;10000;8544;5;55;4;5
8545;robot08545;100;10000;8545;5;55;4;5
8546;robot08546;100;10000;8546;5;55;4;5
8547;robot08547;100;10000;8547;5;55;4;5
8548;robot08548;100;10000;8548;5;55;4;5
8549;robot08549;100;10000;8549;5;55;4;5
8550;robot08550;100;10000;8550;5;55;4;5
8551;robot08551;100;10000;8551;5;55;4;5
8552;robot08552;100;10000;8552;5;55;4;5
8553;robot08553;100;10000;8553;5;55;4;5
8554;robot08554;100;10000;8554;5;55;4;5
8555;robot08555;100;10000;8555;5;55;4;5
8556;robot08556;100;10000;8556;5;55;4;5
8557;robot08557;100;10000;8557;5;55;4;5
8558;robot08558;100;10000;8558;5;55;4;5
8559;robot08559;100;10000;8559;5;55;4;5
8560;robot08560;100;10000;8560;5;55;4;5
8561;robot08561;100;10000;8561;5;55;4;5
8562;robot08562;100;10000;8562;5;55;4;5
8563;robot08563;100;10000;8563;5;55;4;5
8564;robot08564;100;10000;8564;5;55;4;5
8565;robot08565;100;10000;8565;5;55;4;5
8566;robot08566;100;10000;8566;5;55;4;5
8567;robot08567;100;10000;8567;5;55;4;5
8568;robot08568;100;10000;8568;5;55;4;5
8569;robot08569;100;10000;8569;5;55;4;5
8570;robot08570;100;10000;8570;5;55;4;5
8571;robot08571;100;10000;8571;5;55;4;5
8572;robot08572;100;10000;8572;5;55;4;5
8573;robot08573;100;10000;8573;5;55;4;5
8574;robot08574;100;10000;8574;5;55;4;5
8575;robot08575;100;10000;8575;5;55;4;5
8576;robot08576;100;10000;8576;5;55;4;5
8577;robot08577;100;10000;8577;5;55;4;5
8578;robot08578;100;10000;8578;5;55;4;5
8579;robot08579;100;10000;8579;5;55;4;5
8580;robot08580;100;10000;8580;5;55;4;5
8581;robot08581;100;10000;8581;5;55;4;5
8582;robot08582;100;10000;8582;5;55;4;5
8583;robot08583;100;10000;8583;5;55;4;5
8584;robot08584;100;10000;8584;5;55;4;5
8585;robot08585;100;10000;8585;5;55;4;5
8586;robot08586;100;10000;8586;5;55;4;5
8587;robot08587;100;10000;8587;5;55;4;5
8588;robot08588;100;10000;8588;5;55;4;5
8589;robot08589;100;10000;8589;5;55;4;5
8590;robot08590;100;10000;8590;5;55;4;5
8591;robot08591;100;10000;8591;5;55;4;5
8592;robot08592;100;10000;8592;5;55;4;5
8593;robot08593;100;10000;8593;5;55;4;5
8594;robot08594;100;10000;8594;5;55;4;5
8595;robot08595;100;10000;8595;5;55;4;5
8596;robot08596;100;10000;8596;5;55;4;5
8597;robot08597;100;10000;8597;5;55;4;5
8598;robot08598;100;10000;8598;5;55;4;5
8599;robot08599;100;10000;8599;5;55;4;5
8600;robot08600;100;10000;8600;5;55;4;5
8601;robot08601;100;10000;8601;5;55;4;5
8602;robot08602;100;10000;8602;5;55;4;5
8603;robot08603;100;10000;8603;5;55;4;5
8604;robot08604;100;10000;8604;5;55;4;5
8605;robot08605;100;10000;8605;5;55;4;5
8606;robot08606;100;10000;8606;5;55;4;5
8607;robot08607;100;10000;8607;5;55;4;5
8608;robot08608;100;10000;8608;5;55;4;5
8609;robot08609;100;10000;8609;5;55;4;5
8610;robot08610;100;10000;8610;5;55;4;5
8611;robot08611;100;10000;8611;5;55;4;5
8612;robot08612;100;10000;8612;5;55;4;5
8613;robot08613;100;10000;8613;5;55;4;5
8614;robot08614;100;10000;8614;5;55;4;5
8615;robot08615;100;10000;8615;5;55;4;5
8616;robot08616;100;10000;8616;5;55;4;5
8617;robot08617;100;10000;8617;5;55;4;5
8618;robot08618;100;10000;8618;5;55;4;5
8619;robot08619;100;10000;8619;5;55;4;5
8620;robot08620;100;10000;8620;5;55;4;5
8621;robot08621;100;10000;8621;5;55;4;5
8622;robot08622;100;10000;8622;5;55;4;5
8623;robot08623;100;10000;8623;5;55;4;5
8624;robot08624;100;10000;8624;5;55;4;5
8625;robot08625;100;10000;8625;5;55;4;5
8626;robot08626;100;10000;8626;5;55;4;5
8627;robot08627;100;10000;8627;5;55;4;5
8628;robot08628;100;10000;8628;5;55;4;5
8629;robot08629;100;10000;8629;5;55;4;5
8630;robot08630;100;10000;8630;5;55;4;5
8631;robot08631;100;10000;8631;5;55;4;5
8632;robot08632;100;10000;8632;5;55;4;5
8633;robot08633;100;10000;8633;5;55;4;5
8634;robot08634;100;10000;8634;5;55;4;5
8635;robot08635;100;10000;8635;5;55;4;5
8636;robot08636;100;10000;8636;5;55;4;5
8637;robot08637;100;10000;8637;5;55;4;5
8638;robot08638;100;10000;8638;5;55;4;5
8639;robot08639;100;10000;8639;5;55;4;5
8640;robot08640;100;10000;8640;5;55;4;5
8641;robot08641;100;10000;8641;5;55;4;5
8642;robot08642;100;10000;8642;5;55;4;5
8643;robot08643;100;10000;8643;5;55;4;5
8644;robot08644;100;10000;8644;5;55;4;5
8645;robot08645;100;10000;8645;5;55;4;5
8646;robot08646;100;10000;8646;5;55;4;5
8647;robot08647;100;10000;8647;5;55;4;5
8648;robot08648;100;10000;8648;5;55;4;5
8649;robot08649;100;10000;8649;5;55;4;5
8650;robot08650;100;10000;8650;5;55;4;5
8651;robot08651;100;10000;8651;5;55;4;5
8652;robot08652;100;10000;8652;5;55;4;5
8653;robot08653;100;10000;8653;5;55;4;5
8654;robot08654;100;10000;8654;5;55;4;5
8655;robot08655;100;10000;8655;5;55;4;5
8656;robot08656;100;10000;8656;5;55;4;5
8657;robot08657;100;10000;8657;5;55;4;5
8658;robot08658;100;10000;8658;5;55;4;5
8659;robot08659;100;10000;8659;5;55;4;5
8660;robot08660;100;10000;8660;5;55;4;5
8661;robot08661;100;10000;8661;5;55;4;5
8662;robot08662;100;10000;8662;5;55;4;5
8663;robot08663;100;10000;8663;5;55;4;5
8664;robot08664;100;10000;8664;5;55;4;5
8665;robot08665;100;10000;8665;5;55;4;5
8666;robot08666;100;10000;8666;5;55;4;5
8667;robot08667;100;10000;8667;5;55;4;5
8668;robot08668;100;10000;8668;5;55;4;5
8669;robot08669;100;10000;8669;5;55;4;5
8670;robot08670;100;10000;8670;5;55;4;5
8671;robot08671;100;10000;8671;5;55;4;5
8672;robot08672;100;10000;8672;5;55;4;5
8673;robot08673;100;10000;8673;5;55;4;5
8674;robot08674;100;10000;8674;5;55;4;5
8675;robot08675;100;10000;8675;5;55;4;5
8676;robot08676;100;10000;8676;5;55;4;5
8677;robot08677;100;10000;8677;5;55;4;5
8678;robot08678;100;10000;8678;5;55;4;5
8679;robot08679;100;10000;8679;5;55;4;5
8680;robot08680;100;10000;8680;5;55;4;5
8681;robot08681;100;10000;8681;5;55;4;5
8682;robot08682;100;10000;8682;5;55;4;5
8683;robot08683;100;10000;8683;5;55;4;5
8684;robot08684;100;10000;8684;5;55;4;5
8685;robot08685;100;10000;8685;5;55;4;5
8686;robot08686;100;10000;8686;5;55;4;5
8687;robot08687;100;10000;8687;5;55;4;5
8688;robot08688;100;10000;8688;5;55;4;5
8689;robot08689;100;10000;8689;5;55;4;5
8690;robot08690;100;10000;8690;5;55;4;5
8691;robot08691;100;10000;8691;5;55;4;5
8692;robot08692;100;10000;8692;5;55;4;5
8693;robot08693;100;10000;8693;5;55;4;5
8694;robot08694;100;10000;8694;5;55;4;5
8695;robot08695;100;10000;8695;5;55;4;5
8696;robot08696;100;10000;8696;5;55;4;5
8697;robot08697;100;10000;8697;5;55;4;5
8698;robot08698;100;10000;8698;5;55;4;5
8699;robot08699;100;10000;8699;5;55;4;5
8700;robot08700;100;10000;8700;5;55;4;5
8701;robot08701;100;10000;8701;5;55;4;5
8702;robot08702;100;10000;8702;5;55;4;5
8703;robot08703;100;10000;8703;5;55;4;5
8704;robot08704;100;10000;8704;5;55;4;5
8705;robot08705;100;10000;8705;5;55;4;5
8706;robot08706;100;10000;8706;5;55;4;5
8707;robot08707;100;10000;8707;5;55;4;5
8708;robot08708;100;10000;8708;5;55;4;5
8709;robot08709;100;10000;8709;5;55;4;5
8710;robot08710;100;10000;8710;5;55;4;5
8711;robot08711;100;10000;8711;5;55;4;5
8712;robot08712;100;10000;8712;5;55;4;5
8713;robot08713;100;10000;8713;5;55;4;5
8714;robot08714;100;10000;8714;5;55;4;5
8715;robot08715;100;10000;8715;5;55;4;5
8716;robot08716;100;10000;8716;5;55;4;5
8717;robot08717;100;10000;8717;5;55;4;5
8718;robot08718;100;10000;8718;5;55;4;5
8719;robot08719;100;10000;8719;5;55;4;5
8720;robot08720;100;10000;8720;5;55;4;5
8721;robot08721;100;10000;8721;5;55;4;5
8722;robot08722;100;10000;8722;5;55;4;5
8723;robot08723;100;10000;8723;5;55;4;5
8724;robot08724;100;10000;8724;5;55;4;5
8725;robot08725;100;10000;8725;5;55;4;5
8726;robot08726;100;10000;8726;5;55;4;5
8727;robot08727;100;10000;8727;5;55;4;5
8728;robot08728;100;10000;8728;5;55;4;5
8729;robot08729;100;10000;8729;5;55;4;5
8730;robot08730;100;10000;8730;5;55;4;5
8731;robot08731;100;10000;8731;5;55;4;5
8732;robot08732;100;10000;8732;5;55;4;5
8733;robot08733;100;10000;8733;5;55;4;5
8734;robot08734;100;10000;8734;5;55;4;5
8735;robot08735;100;10000;8735;5;55;4;5
8736;robot08736;100;10000;8736;5;55;4;5
8737;robot08737;100;10000;8737;5;55;4;5
8738;robot08738;100;10000;8738;5;55;4;5
8739;robot08739;100;10000;8739;5;55;4;5
8740;robot08740;100;10000;8740;5;55;4;5
8741;robot08741;100;10000;8741;5;55;4;5
8742;robot08742;100;10000;8742;5;55;4;5
8743;robot08743;100;10000;8743;5;55;4;5
8744;robot08744;100;10000;8744;5;55;4;5
8745;robot08745;100;10000;8745;5;55;4;5
8746;robot08746;100;10000;8746;5;55;4;5
8747;robot08747;100;10000;8747;5;55;4;5
8748;robot08748;100;10000;8748;5;55;4;5
8749;robot08749;100;10000;8749;5;55;4;5
8750;robot08750;100;10000;8750;5;55;4;5
8751;robot08751;100;10000;8751;5;55;4;5
8752;robot08752;100;10000;8752;5;55;4;5
8753;robot08753;100;10000;8753;5;55;4;5
8754;robot08754;100;10000;8754;5;55;4;5
8755;robot08755;100;10000;8755;5;55;4;5
8756;robot08756;100;10000;8756;5;55;4;5
8757;robot08757;100;10000;8757;5;55;4;5
8758;robot08758;100;10000;8758;5;55;4;5
8759;robot08759;100;10000;8759;5;55;4;5
8760;robot08760;100;10000;8760;5;55;4;5
8761;robot08761;100;10000;8761;5;55;4;5
8762;robot08762;100;10000;8762;5;55;4;5
8763;robot08763;100;10000;8763;5;55;4;5
8764;robot08764;100;10000;8764;5;55;4;5
8765;robot08765;100;10000;8765;5;55;4;5
8766;robot08766;100;10000;8766;5;55;4;5
8767;robot08767;100;10000;8767;5;55;4;5
8768;robot08768;100;10000;8768;5;55;4;5
8769;robot08769;100;10000;8769;5;55;4;5
8770;robot08770;100;10000;8770;5;55;4;5
8771;robot08771;100;10000;8771;5;55;4;5
8772;robot08772;100;10000;8772;5;55;4;5
8773;robot08773;100;10000;8773;5;55;4;5
8774;robot08774;100;10000;8774;5;55;4;5
8775;robot08775;100;10000;8775;5;55;4;5
8776;robot08776;100;10000;8776;5;55;4;5
8777;robot08777;100;10000;8777;5;55;4;5
8778;robot08778;100;10000;8778;5;55;4;5
8779;robot08779;100;10000;8779;5;55;4;5
8780;robot08780;100;10000;8780;5;55;4;5
8781;robot08781;100;10000;8781;5;55;4;5
8782;robot08782;100;10000;8782;5;55;4;5
8783;robot08783;100;10000;8783;5;55;4;5
8784;robot08784;100;10000;8784;5;55;4;5
8785;robot08785;100;10000;8785;5;55;4;5
8786;robot08786;100;10000;8786;5;55;4;5
8787;robot08787;100;10000;8787;5;55;4;5
8788;robot08788;100;10000;8788;5;55;4;5
8789;robot08789;100;10000;8789;5;55;4;5
8790;robot08790;100;10000;8790;5;55;4;5
8791;robot08791;100;10000;8791;5;55;4;5
8792;robot08792;100;10000;8792;5;55;4;5
8793;robot08793;100;10000;8793;5;55;4;5
8794;robot08794;100;10000;8794;5;55;4;5
8795;robot08795;100;10000;8795;5;55;4;5
8796;robot08796;100;10000;8796;5;55;4;5
8797;robot08797;100;10000;8797;5;55;4;5
8798;robot08798;100;10000;8798;5;55;4;5
8799;robot08799;100;10000;8799;5;55;4;5
8800;robot08800;100;10000;8800;5;55;4;5
8801;robot08801;100;10000;8801;5;55;4;5
8802;robot08802;100;10000;8802;5;55;4;5
8803;robot08803;100;10000;8803;5;55;4;5
8804;robot08804;100;10000;8804;5;55;4;5
8805;robot08805;100;10000;8805;5;55;4;5
8806;robot08806;100;10000;8806;5;55;4;5
8807;robot08807;100;10000;8807;5;55;4;5
8808;robot08808;100;10000;8808;5;55;4;5
8809;robot08809;100;10000;8809;5;55;4;5
8810;robot08810;100;10000;8810;5;55;4;5
8811;robot08811;100;10000;8811;5;55;4;5
8812;robot08812;100;10000;8812;5;55;4;5
8813;robot08813;100;10000;8813;5;55;4;5
8814;robot08814;100;10000;8814;5;55;4;5
8815;robot08815;100;10000;8815;5;55;4;5
8816;robot08816;100;10000;8816;5;55;4;5
8817;robot08817;100;10000;8817;5;55;4;5
8818;robot08818;100;10000;8818;5;55;4;5
8819;robot08819;100;10000;8819;5;55;4;5
8820;robot08820;100;10000;8820;5;55;4;5
8821;robot08821;100;10000;8821;5;55;4;5
8822;robot08822;100;10000;8822;5;55;4;5
8823;robot08823;100;10000;8823;5;55;4;5
8824;robot08824;100;10000;8824;5;55;4;5
8825;robot08825;100;10000;8825;5;55;4;5
8826;robot08826;100;10000;8826;5;55;4;5
8827;robot08827;100;10000;8827;5;55;4;5
8828;robot08828;100;10000;8828;5;55;4;5
8829;robot08829;100;10000;8829;5;55;4;5
8830;robot08830;100;10000;8830;5;55;4;5
8831;robot08831;100;10000;8831;5;55;4;5
8832;robot08832;100;10000;8832;5;55;4;5
8833;robot08833;100;10000;8833;5;55;4;5
8834;robot08834;100;10000;8834;5;55;4;5
8835;robot08835;100;10000;8835;5;55;4;5
8836;robot08836;100;10000;8836;5;55;4;5
8837;robot08837;100;10000;8837;5;55;4;5
8838;robot08838;100;10000;8838;5;55;4;5
8839;robot08839;100;10000;8839;5;55;4;5
8840;robot08840;100;10000;8840;5;55;4;5
8841;robot08841;100;10000;8841;5;55;4;5
8842;robot08842;100;10000;8842;5;55;4;5
8843;robot08843;100;10000;8843;5;55;4;5
8844;robot08844;100;10000;8844;5;55;4;5
8845;robot08845;100;10000;8845;5;55;4;5
8846;robot08846;100;10000;8846;5;55;4;5
8847;robot08847;100;10000;8847;5;55;4;5
8848;robot08848;100;10000;8848;5;55;4;5
8849;robot08849;100;10000;8849;5;55;4;5
8850;robot08850;100;10000;8850;5;55;4;5
8851;robot08851;100;10000;8851;5;55;4;5
8852;robot08852;100;10000;8852;5;55;4;5
8853;robot08853;100;10000;8853;5;55;4;5
8854;robot08854;100;10000;8854;5;55;4;5
8855;robot08855;100;10000;8855;5;55;4;5
8856;robot08856;100;10000;8856;5;55;4;5
8857;robot08857;100;10000;8857;5;55;4;5
8858;robot08858;100;10000;8858;5;55;4;5
8859;robot08859;100;10000;8859;5;55;4;5
8860;robot08860;100;10000;8860;5;55;4;5
